age,education_num,hours_per_week,occupation_prestige,sex,income_high
65,11,43,0.301,1,1
43,10,50,0.259,1,1
29,13,35,0.76,1,1
22,9,33,0.161,0,0
57,8,43,0.71,0,0
22,13,30,0.459,1,1
46,11,53,0.754,1,0
55,9,38,0.518,1,0
49,10,52,0.879,1,0
37,12,39,0.557,1,0
31,12,46,0.62,1,1
51,8,55,0.449,1,1
35,9,56,0.48,1,1
46,13,60,0.501,1,0
52,10,21,0.229,0,0
17,12,23,0.495,1,0
40,13,19,0.437,1,0
31,15,52,0.879,1,1
35,15,37,0.632,1,1
25,11,53,0.238,1,1
41,9,50,0.466,1,0
41,11,39,0.421,1,0
24,11,50,0.693,1,1
35,11,41,0.547,1,0
34,10,20,0.476,1,0
25,12,45,0.896,1,1
58,9,36,0.441,0,1
58,11,51,0.686,1,1
51,11,37,0.525,1,0
19,8,43,0.774,1,1
29,11,28,0.554,1,1
42,11,51,0.519,1,1
22,10,45,0.837,1,1
25,16,58,0.656,1,1
53,12,46,0.839,1,1
48,14,31,0.471,0,0
31,9,30,0.697,1,0
17,12,56,0.408,1,0
40,12,52,0.572,1,1
23,12,27,0.695,1,0
32,11,34,0.48,1,0
38,13,34,0.626,1,0
63,12,57,0.681,1,1
37,12,51,0.561,1,1
51,12,41,0.416,0,1
48,15,64,0.517,1,1
63,8,29,0.222,0,0
43,8,38,0.306,0,0
36,12,25,0.296,1,0
34,15,59,0.537,1,0
55,11,39,0.731,1,1
45,14,50,0.273,1,0
48,12,52,0.349,1,0
42,12,47,0.33,0,1
42,12,8,0.298,0,0
29,9,22,0.251,0,0
17,12,48,0.637,1,1
27,9,61,0.651,1,0
49,7,29,0.257,0,0
54,9,52,0.839,1,0
34,10,59,0.458,1,1
27,10,31,0.513,1,0
54,12,25,0.513,0,1
46,13,49,0.7,1,1
34,13,31,0.216,1,1
23,13,60,0.637,1,1
38,12,62,0.816,1,0
34,10,47,0.541,0,1
57,5,52,0.411,0,1
41,11,37,0.697,1,0
50,16,47,0.491,1,1
22,10,38,0.597,1,0
29,11,39,0.655,1,0
41,13,44,0.447,1,0
37,13,33,0.498,1,1
22,11,36,0.588,1,0
38,14,53,0.294,1,1
37,13,46,0.731,1,1
66,10,39,0.549,1,1
48,11,16,0.505,1,1
38,9,45,0.535,0,1
43,11,41,0.293,0,0
51,6,23,0.264,0,0
32,9,39,0.455,0,0
31,16,52,0.52,1,0
35,16,64,0.472,1,0
27,13,37,0.822,1,0
17,7,27,0.65,1,1
54,16,40,0.297,1,1
38,12,33,0.627,1,1
19,15,62,0.628,1,0
53,14,61,0.552,1,1
47,11,42,0.498,1,0
51,12,14,0.577,0,0
49,8,28,0.391,0,1
33,13,50,0.653,1,1
39,14,43,0.27,1,0
36,11,32,0.399,0,0
37,11,56,0.427,1,1
50,7,26,0.461,0,1
17,12,44,0.393,0,0
40,13,7,0.54,1,1
36,11,52,0.32,1,1
42,9,29,0.51,1,0
28,13,39,0.445,1,0
43,15,41,0.857,1,0
20,14,24,0.972,1,0
26,8,24,0.389,0,0
61,11,44,0.644,0,1
48,12,33,0.717,1,1
31,7,34,0.51,1,0
34,11,38,0.556,1,1
42,12,47,0.693,1,0
41,11,29,0.097,0,0
32,12,36,0.556,1,0
34,15,51,0.805,1,1
49,16,27,0.681,1,0
38,10,48,0.523,1,0
35,9,59,0.6,1,0
44,13,46,0.919,1,0
21,11,47,0.157,1,0
38,12,25,0.367,0,0
44,11,40,0.183,0,1
48,10,55,0.417,1,1
46,12,30,0.307,0,0
49,15,30,0.147,1,1
63,14,39,0.736,1,1
47,13,53,0.779,1,1
58,10,47,0.543,1,1
56,13,46,0.918,1,1
44,12,37,0.56,1,0
38,16,34,0.55,1,1
17,7,36,0.109,0,0
63,13,40,0.49,0,0
43,8,29,0.506,0,0
39,13,54,0.602,1,1
41,14,34,0.0,0,0
39,15,38,0.358,0,1
39,9,26,0.744,1,1
47,12,51,0.72,1,1
37,10,37,0.737,1,0
36,12,52,0.807,1,0
75,11,52,0.499,0,1
18,9,46,0.261,0,0
59,12,39,0.427,1,1
38,11,41,0.575,0,1
25,10,37,0.149,0,1
17,8,54,0.548,1,0
26,14,49,0.346,1,0
21,12,54,0.282,1,0
64,16,33,0.783,1,1
51,9,37,0.555,1,1
17,10,39,0.759,1,1
46,10,40,0.685,1,1
39,6,40,0.613,1,1
50,12,27,0.579,1,0
23,11,50,0.788,1,0
26,13,49,0.504,0,0
29,16,36,0.526,1,0
60,13,28,0.244,0,1
61,11,42,0.408,1,0
37,10,62,0.666,1,1
36,15,63,0.708,1,1
22,7,53,0.493,1,0
26,10,46,0.486,1,1
34,8,1,0.322,0,1
38,12,61,0.572,1,1
48,15,60,0.961,1,1
46,9,65,0.483,1,0
52,11,31,0.417,1,1
43,7,39,0.082,0,0
48,14,40,0.479,1,1
51,8,45,0.771,1,0
56,9,49,0.475,1,0
19,11,40,0.692,1,1
53,12,42,0.482,1,0
17,16,34,0.4,1,0
48,10,41,0.659,1,1
49,11,28,0.616,0,1
43,11,78,0.876,1,0
51,8,24,0.396,1,0
34,12,44,0.602,1,1
42,13,22,0.624,0,0
23,8,42,0.218,1,0
63,10,47,0.856,1,1
37,10,44,0.296,1,1
30,10,43,0.622,1,0
54,10,38,0.261,0,0
50,15,37,0.407,0,0
23,11,24,0.537,1,0
20,15,46,0.844,1,1
50,14,25,0.528,1,0
30,5,28,0.434,0,0
23,7,62,0.495,1,0
46,14,57,0.638,1,1
19,10,36,0.563,0,0
30,9,46,0.549,1,0
31,10,37,0.288,1,1
17,15,32,0.644,1,0
42,15,38,0.338,1,0
30,13,37,0.417,0,0
40,13,36,0.61,0,0
32,13,44,0.607,1,1
40,14,46,0.624,1,1
22,9,36,0.383,0,0
19,11,38,0.139,0,0
28,13,33,0.753,1,1
40,10,42,0.579,1,1
21,8,17,0.542,0,0
50,15,27,0.698,0,1
31,11,43,0.652,1,1
47,4,56,0.082,0,0
33,15,34,0.393,1,0
38,12,42,0.572,1,0
20,12,50,0.661,1,0
24,16,41,0.949,1,1
38,13,38,0.29,0,0
47,16,34,0.559,1,1
45,12,41,0.554,0,1
36,16,52,0.489,1,0
42,11,71,0.656,1,0
32,14,45,0.75,1,0
27,14,39,0.328,0,0
55,12,36,0.706,1,1
34,14,40,0.489,0,0
47,15,41,0.821,1,1
55,8,37,0.255,1,1
17,10,44,0.5,1,0
33,12,48,0.615,1,0
64,14,42,0.183,0,1
35,11,40,0.58,1,1
31,9,30,0.444,1,0
45,10,26,0.266,0,1
33,9,38,0.34,1,1
20,8,28,0.384,0,0
40,11,38,0.257,1,0
33,13,32,0.177,0,0
30,13,67,0.556,1,1
48,8,59,0.611,1,0
31,11,42,0.538,1,1
41,10,52,0.473,0,0
53,10,23,0.514,1,1
48,7,61,0.735,1,1
22,11,49,0.612,1,1
43,12,36,0.552,1,0
52,11,47,0.538,1,0
53,10,43,0.722,0,1
18,11,31,0.483,1,0
41,6,53,0.608,1,0
61,10,35,0.666,1,0
24,13,33,0.641,1,0
90,14,28,0.579,1,1
55,9,36,0.584,1,0
54,14,53,0.719,1,1
49,13,36,0.634,0,1
29,9,38,0.525,0,0
38,14,39,0.379,0,0
52,11,54,0.564,1,1
29,12,52,0.621,1,0
21,12,20,0.234,0,0
55,10,23,0.573,0,0
18,9,30,0.153,0,1
39,13,54,0.905,1,1
61,9,22,0.161,0,0
44,9,34,0.367,1,1
49,12,32,0.702,1,0
45,11,58,0.419,1,1
52,7,33,0.274,0,0
50,11,32,0.586,1,1
46,11,41,0.62,1,0
50,13,49,0.258,1,1
47,12,52,0.525,1,1
36,12,31,0.673,1,1
35,14,34,0.642,1,0
45,6,36,0.306,0,0
44,8,57,0.4,1,1
33,11,42,0.341,0,1
36,10,67,0.541,1,1
17,10,71,0.693,1,1
33,12,39,0.535,1,1
39,12,48,0.702,1,1
45,13,25,0.317,0,1
42,11,53,0.702,1,1
45,8,45,0.631,1,1
17,12,36,0.36,0,0
25,12,50,0.531,1,0
23,4,50,0.416,1,0
37,13,48,0.772,1,1
48,13,54,0.389,1,1
49,8,26,0.369,0,0
33,11,19,0.559,1,0
39,8,15,0.507,0,0
67,10,30,0.55,1,0
49,7,26,0.289,0,0
23,14,36,0.507,0,1
42,14,63,0.685,1,1
26,15,37,0.389,1,0
55,13,37,0.587,1,0
39,12,15,0.207,0,1
49,11,29,0.624,1,0
33,9,30,0.88,1,0
44,7,41,0.545,1,0
47,11,36,0.773,1,1
34,7,49,0.412,0,1
38,13,38,0.233,1,0
41,4,33,0.324,0,0
42,14,56,0.447,1,1
39,16,45,0.561,1,1
44,12,40,0.437,0,0
42,11,38,0.497,1,0
40,12,37,0.553,1,0
42,13,48,0.559,1,1
50,13,54,0.557,1,1
36,15,20,0.299,1,0
59,13,24,0.112,0,1
67,12,40,0.616,1,1
37,11,51,0.753,1,0
73,14,38,0.452,1,1
17,12,39,0.557,1,0
38,11,32,0.714,1,0
33,11,49,0.452,1,1
47,16,46,0.44,1,1
40,10,29,0.212,0,0
36,15,57,0.502,1,1
49,8,47,0.347,0,1
57,13,55,0.656,1,0
56,14,57,0.327,1,1
27,16,46,0.706,1,1
39,9,45,0.613,1,0
36,11,47,0.725,1,1
39,5,52,0.391,0,1
59,12,51,0.89,1,1
33,10,26,0.524,1,0
29,11,44,0.625,1,0
33,16,49,0.469,1,1
23,13,50,0.565,1,1
44,14,45,0.668,1,1
69,10,53,0.908,1,1
22,12,47,0.28,0,0
29,14,59,0.548,1,1
63,11,33,0.846,1,1
43,7,33,0.316,0,0
46,9,38,0.399,1,0
48,7,39,0.494,0,0
36,11,38,0.648,1,1
44,11,40,0.701,1,1
46,8,32,0.211,0,0
57,14,25,0.6,1,1
46,3,24,0.497,0,0
41,15,46,0.481,0,1
35,12,26,0.641,0,1
25,16,30,0.533,1,1
42,12,41,0.703,1,1
19,11,17,0.375,0,0
36,14,53,0.646,1,1
34,9,41,0.425,0,0
27,10,52,0.604,0,0
45,13,56,0.721,1,1
20,15,35,0.547,0,0
17,15,37,0.88,1,0
58,9,53,0.468,1,1
42,8,39,0.509,1,0
57,9,38,0.39,0,1
23,16,48,0.594,1,1
54,8,67,0.497,1,1
63,12,49,0.413,1,1
53,10,36,0.392,0,0
39,11,28,0.657,0,0
40,12,43,0.768,1,0
34,16,34,0.907,1,1
44,12,64,0.441,1,0
36,13,40,0.329,0,0
20,14,43,0.293,0,1
60,12,14,0.679,1,0
57,6,24,0.381,0,0
73,7,51,1.0,1,1
39,13,44,0.065,0,0
45,10,26,0.424,1,0
47,15,32,0.567,1,1
27,8,31,0.264,0,0
23,11,42,0.372,1,0
42,11,29,0.682,1,1
37,14,46,0.585,1,1
21,10,23,0.529,1,0
44,13,41,0.58,1,0
33,7,52,0.452,0,0
44,12,42,0.343,0,0
51,7,42,0.18,0,0
19,10,50,0.494,1,0
32,9,41,0.827,1,1
52,8,34,0.32,0,0
38,14,35,0.728,1,1
56,11,34,0.387,1,0
55,11,53,0.523,1,1
17,10,42,0.81,1,1
36,11,29,0.279,1,0
21,11,43,0.375,1,0
33,16,65,0.921,1,1
44,11,29,0.543,0,0
39,11,41,0.274,1,0
35,11,26,0.279,0,0
22,9,56,0.542,1,0
37,14,48,0.613,1,0
31,11,31,0.706,1,0
72,12,35,0.488,1,1
37,15,48,0.558,1,1
46,4,37,0.229,0,0
58,10,48,0.63,1,1
47,9,36,0.459,1,1
21,14,23,0.538,0,0
17,10,43,0.224,0,0
38,10,39,0.162,0,0
40,6,42,0.324,1,0
34,16,17,0.677,1,1
34,8,28,0.617,1,1
17,7,50,0.411,0,0
20,7,35,0.483,1,0
40,12,60,0.825,1,1
35,9,52,0.597,1,1
36,4,52,0.533,0,0
36,12,56,0.55,1,1
19,9,50,0.451,1,0
39,11,35,0.295,0,0
50,9,48,0.592,0,1
31,14,39,0.508,1,0
34,12,21,0.367,0,0
38,7,34,0.502,0,0
59,11,46,0.698,1,0
26,10,39,0.78,1,1
48,8,44,0.53,0,1
38,13,33,0.708,1,1
17,7,43,0.47,0,0
41,16,38,0.432,1,1
44,6,20,0.528,1,0
41,12,38,0.922,1,1
42,15,49,0.628,1,1
40,10,26,0.373,0,0
48,11,38,0.409,1,0
33,8,23,0.258,0,0
33,15,53,0.942,1,1
55,13,62,0.536,1,1
42,10,34,0.557,1,1
44,12,48,0.198,1,1
53,7,40,0.291,1,1
58,13,45,0.286,0,0
41,14,31,0.264,0,0
30,13,37,0.633,1,1
55,16,64,0.529,1,1
45,10,48,0.722,1,0
37,16,68,0.729,1,1
21,16,57,0.878,1,1
36,10,33,0.34,1,1
31,11,20,0.509,1,0
45,13,55,0.559,1,1
41,9,55,0.52,1,0
41,9,24,0.378,1,0
39,12,24,0.415,1,0
44,12,57,0.664,1,0
48,9,48,0.346,0,0
41,11,46,0.264,1,1
39,16,40,0.515,1,1
40,14,61,0.832,1,0
37,8,39,0.525,1,0
59,10,41,0.529,1,1
45,12,48,0.408,0,1
41,10,39,0.659,1,0
54,12,65,0.696,1,1
18,12,29,0.607,1,1
41,11,60,0.336,1,1
44,13,40,0.512,1,0
36,11,45,0.541,1,0
37,12,37,0.347,0,1
44,14,58,0.844,1,1
49,11,51,0.373,1,1
31,10,36,0.628,0,0
39,13,34,0.533,0,0
53,10,29,0.862,1,0
22,9,12,0.436,0,1
36,11,26,0.372,0,0
41,11,55,0.425,0,1
42,9,44,0.62,1,0
70,13,34,0.597,1,1
53,7,39,0.319,1,1
34,14,23,0.57,1,0
48,16,39,0.389,1,1
49,9,35,0.484,1,0
34,11,39,0.451,1,0
59,12,54,0.777,1,0
54,14,37,0.255,0,1
30,13,45,0.77,0,0
17,11,52,0.18,0,0
18,13,41,0.791,1,1
46,11,32,0.364,0,0
17,15,36,0.8,0,1
35,15,48,0.719,1,1
53,15,39,0.732,1,1
63,12,51,0.545,1,1
29,9,51,0.128,0,1
43,10,48,0.751,1,1
40,10,39,0.596,1,0
30,13,43,0.57,1,0
50,6,56,0.73,1,1
29,12,56,0.691,1,1
32,9,37,0.458,0,0
48,9,51,0.444,1,1
59,5,51,0.462,1,1
27,6,48,0.656,0,0
66,12,15,0.401,1,1
52,15,44,0.616,1,1
19,15,21,0.487,0,0
17,10,30,0.495,1,0
60,8,42,0.638,1,1
56,14,31,0.364,0,0
49,9,30,0.302,1,0
30,11,46,0.412,1,0
30,9,23,0.351,0,0
58,9,42,0.411,1,0
35,12,41,0.63,1,0
43,12,58,0.588,1,0
44,11,55,0.857,1,1
57,11,33,0.807,1,1
35,15,34,0.701,0,1
49,6,23,0.368,0,0
58,13,52,0.24,0,1
22,9,39,0.527,1,0
38,15,46,0.447,1,1
27,11,38,0.757,1,0
28,6,47,0.485,1,0
62,12,30,0.708,0,0
20,10,49,0.311,1,1
36,10,41,0.568,1,0
31,11,55,0.499,1,1
59,13,54,0.56,1,1
18,12,35,0.208,0,0
40,10,46,0.565,1,1
47,9,37,0.372,1,1
32,13,40,0.447,1,1
44,8,32,0.171,0,0
34,12,41,0.495,1,1
47,11,36,0.435,1,0
35,14,61,0.597,1,0
54,14,27,0.404,1,0
60,15,27,0.224,0,1
17,13,37,0.337,1,0
39,8,22,0.268,0,0
48,10,44,0.362,1,0
61,3,41,0.477,0,0
48,12,33,0.443,1,0
30,10,59,0.225,0,1
34,13,27,0.331,0,0
24,10,31,0.276,0,0
62,14,55,0.699,1,1
33,10,47,0.486,0,0
47,10,27,0.15,0,1
38,15,32,0.185,1,1
44,6,52,0.204,1,0
29,11,53,0.286,1,1
44,7,28,0.772,1,1
45,14,40,0.685,1,1
44,13,57,0.335,1,1
55,7,34,0.448,0,0
60,8,42,0.412,0,0
55,9,49,0.485,1,0
33,13,58,0.251,0,0
44,12,41,0.64,1,1
28,16,40,0.682,1,1
49,9,25,0.354,1,0
38,11,42,0.451,0,0
51,10,41,0.745,1,0
52,11,25,0.216,0,0
29,10,20,0.625,0,0
51,12,47,0.278,0,0
29,14,28,0.541,1,0
45,11,39,0.394,1,0
54,9,44,0.641,1,1
56,10,47,0.104,0,1
65,13,34,0.569,1,0
44,12,51,0.545,1,0
37,12,22,0.523,1,0
47,9,70,0.373,1,1
30,12,48,0.432,1,0
35,8,11,0.769,0,0
63,13,38,0.449,1,1
30,12,45,0.46,1,0
43,13,50,0.636,1,1
37,10,55,0.661,1,0
32,16,45,0.336,1,1
43,11,28,0.497,1,0
38,10,52,0.803,1,0
18,11,31,0.455,1,0
47,7,34,0.467,0,1
36,9,35,0.651,1,0
62,12,49,0.804,1,1
48,9,50,0.368,1,1
17,9,27,0.598,0,0
43,15,31,0.534,1,1
38,13,39,0.503,0,1
43,12,44,0.786,1,0
46,7,11,0.681,0,0
51,11,30,0.733,1,1
48,9,31,0.522,1,0
58,7,38,0.342,0,0
42,13,53,0.416,1,1
31,11,44,0.77,1,1
36,10,22,0.259,1,1
36,12,33,0.33,1,1
50,13,43,0.241,1,0
41,12,29,0.421,0,0
63,16,25,0.291,0,0
49,14,13,0.614,1,0
37,11,34,0.71,0,1
32,16,47,0.533,1,1
33,9,27,0.372,0,1
54,13,33,0.612,1,1
47,11,40,0.95,1,1
51,12,35,0.58,1,1
53,9,49,0.69,1,0
36,11,24,0.349,0,1
45,10,52,0.276,1,0
28,15,26,0.357,1,0
41,4,28,0.485,0,0
34,8,34,0.565,1,1
21,14,45,0.73,1,1
43,12,43,0.592,1,1
49,15,49,0.283,1,0
48,13,45,0.423,1,0
53,8,56,0.69,1,0
28,10,62,0.358,1,0
52,8,43,0.694,1,1
34,11,51,0.455,1,1
58,11,64,0.662,1,1
50,11,35,0.559,1,0
25,13,49,0.542,1,0
30,9,38,0.444,1,0
25,11,53,0.568,1,1
53,10,27,0.268,0,0
23,10,42,0.404,1,1
65,8,48,0.429,0,0
47,10,24,0.62,0,1
33,11,40,0.0,0,0
72,10,46,0.734,1,1
34,14,49,0.973,1,1
44,11,34,0.66,1,0
22,11,46,0.299,1,0
35,12,51,0.429,1,1
77,11,51,0.28,1,1
34,13,35,0.506,1,1
17,16,64,0.504,1,1
32,15,32,0.325,1,0
55,10,33,0.286,0,0
40,8,47,0.565,1,0
55,13,60,0.512,0,1
55,5,42,0.649,0,0
32,16,43,0.955,1,1
46,4,54,0.569,0,0
37,10,29,0.432,1,1
62,7,49,0.511,1,0
46,11,28,0.538,0,0
25,16,27,0.371,1,1
63,11,26,0.397,0,0
45,13,35,0.398,0,1
34,15,36,0.505,1,0
29,11,52,0.348,1,1
39,11,55,0.455,1,1
45,12,47,0.462,1,1
53,12,41,0.751,1,1
42,12,42,0.696,0,1
21,13,40,0.351,1,1
46,15,55,0.686,1,1
50,14,60,0.577,1,1
37,12,48,0.452,1,1
60,10,16,0.402,0,1
31,12,30,0.763,0,0
37,10,59,0.535,1,0
31,11,41,0.843,1,1
31,13,42,0.189,0,1
56,12,26,0.587,1,1
48,14,31,0.757,1,1
69,16,56,0.48,1,1
38,12,55,0.79,1,1
26,12,28,0.485,0,0
23,10,31,0.56,1,0
31,14,45,0.843,1,1
25,15,35,0.652,1,0
31,8,46,0.499,1,1
33,16,36,0.378,1,0
45,8,49,0.301,1,0
44,9,36,0.627,1,0
36,7,31,0.301,0,1
59,10,51,0.326,0,0
53,9,40,0.579,0,1
24,8,48,0.309,1,0
41,12,42,0.928,1,1
49,10,41,0.243,1,0
47,14,40,0.765,1,1
31,9,47,0.601,1,0
30,13,47,0.646,1,0
39,13,33,0.528,0,1
41,7,77,0.366,1,1
59,13,44,0.324,1,1
50,7,43,0.251,0,0
52,11,33,0.773,1,0
40,16,25,0.737,0,1
43,12,47,0.804,1,1
49,5,31,0.42,1,0
38,11,31,0.557,1,0
49,10,33,0.031,0,1
51,12,37,0.853,1,1
53,13,30,0.344,0,0
35,9,45,0.217,0,0
42,10,38,0.766,1,0
17,14,49,0.465,1,1
40,9,28,0.868,1,1
41,12,45,0.522,0,1
35,8,48,0.766,1,0
26,10,36,0.476,0,0
38,15,60,0.663,1,1
19,8,34,0.59,1,0
35,12,36,0.448,0,1
51,11,39,0.678,1,1
17,6,39,0.232,0,0
35,8,22,0.345,0,0
50,10,58,0.569,1,0
48,10,61,0.46,1,0
24,13,36,0.348,1,0
38,10,31,0.386,0,0
23,14,50,0.716,0,1
44,10,48,0.529,1,1
37,10,50,0.569,1,0
33,8,43,0.832,1,0
57,11,34,0.566,0,1
37,15,34,0.818,1,0
24,7,28,0.0,0,0
47,13,15,0.686,1,1
46,11,33,0.272,0,1
44,10,49,0.934,1,1
38,6,37,0.583,1,1
43,11,37,0.712,1,1
18,11,50,0.574,0,0
27,11,34,0.653,1,1
22,9,41,0.571,1,0
29,7,32,0.265,0,0
45,8,29,0.696,1,1
38,13,34,0.763,0,1
33,12,64,0.616,1,0
53,6,26,0.573,0,0
38,12,33,0.308,0,1
24,11,33,0.816,1,0
36,9,45,0.563,0,1
42,11,37,0.737,0,1
41,11,29,0.727,1,0
41,11,34,0.697,1,1
44,12,26,0.687,0,1
41,14,47,0.249,1,0
34,6,48,0.238,0,0
37,11,43,0.298,1,1
29,13,32,0.457,1,1
58,12,19,0.483,0,0
40,8,44,0.174,0,0
36,10,20,0.634,1,0
54,6,22,0.4,0,0
17,8,38,0.51,1,0
56,10,16,0.392,0,0
35,11,35,0.273,0,1
29,13,50,1.0,1,1
19,15,45,0.763,1,0
17,9,44,0.73,1,1
17,10,28,0.411,1,0
66,11,27,0.413,1,0
30,9,43,0.464,0,0
23,11,39,0.253,1,0
23,10,60,0.769,1,1
25,9,31,0.414,0,1
17,10,54,0.573,1,0
32,10,39,0.378,1,1
48,11,33,0.398,0,0
54,12,43,0.688,1,1
50,15,36,0.241,1,1
25,13,27,0.64,1,0
56,13,56,0.341,1,1
25,10,59,0.247,1,0
30,12,35,0.747,1,0
50,12,50,0.527,1,1
43,8,43,0.466,0,0
59,16,42,0.449,1,1
45,10,49,0.764,1,0
60,16,18,0.696,1,0
45,6,36,0.196,0,0
46,12,48,0.674,1,1
39,7,26,0.286,0,0
54,12,28,0.261,0,1
44,16,39,0.514,1,1
19,8,51,0.702,1,0
51,15,53,0.468,0,1
58,15,41,0.785,1,1
25,11,35,0.504,1,1
39,8,18,0.336,0,0
49,9,45,0.38,1,1
53,9,50,0.226,0,0
24,15,22,0.473,1,0
33,9,52,0.634,1,1
35,10,33,0.74,1,0
47,14,59,0.829,1,0
56,15,42,0.658,1,1
41,9,39,0.192,1,0
59,5,41,0.543,0,0
24,12,31,0.348,0,0
17,7,48,0.502,1,0
17,12,43,0.586,1,0
44,8,52,0.553,1,1
29,13,54,0.554,1,0
40,14,27,0.658,1,1
42,14,26,0.471,1,1
37,11,48,0.574,1,0
23,13,37,0.619,1,1
56,12,50,0.271,1,1
47,13,38,0.665,1,0
37,7,55,0.081,1,0
57,11,46,0.415,1,1
41,8,55,0.527,1,1
17,10,50,0.334,0,0
42,8,20,0.224,0,0
39,13,42,0.311,0,0
36,14,63,0.809,1,1
42,12,36,0.393,1,1
17,12,41,0.299,0,1
49,8,11,0.756,0,0
32,10,14,0.349,0,0
28,14,49,0.371,1,0
34,13,59,0.626,1,1
17,9,36,0.41,1,0
39,13,24,0.462,0,0
36,14,53,0.393,1,1
27,5,56,0.588,0,0
26,13,58,0.643,1,1
34,9,44,0.527,1,1
43,9,48,0.325,0,1
35,10,34,0.776,1,0
25,9,45,0.781,1,0
29,12,51,0.279,0,0
17,9,38,0.712,1,0
32,10,50,0.155,0,0
25,12,40,0.063,0,0
27,10,42,0.901,1,0
41,10,41,0.921,1,1
17,9,28,0.318,0,0
49,8,37,0.478,1,0
54,14,42,0.58,1,1
53,12,19,0.557,0,0
55,8,50,0.618,1,1
51,8,50,0.402,1,1
27,7,48,0.561,1,0
21,14,31,0.333,1,0
28,11,50,0.695,1,0
32,12,48,0.376,1,0
38,13,34,0.3,1,1
31,9,40,0.612,0,0
25,8,38,0.544,0,0
44,12,37,0.801,1,1
57,10,48,0.123,0,0
36,9,31,0.503,0,0
19,9,52,0.619,1,1
67,9,32,0.604,1,1
39,14,34,0.29,1,1
40,15,57,0.538,1,1
49,10,41,0.217,0,0
34,14,42,0.419,0,1
34,14,37,0.442,1,1
28,11,51,0.356,1,1
25,8,54,0.554,1,0
39,6,26,0.333,0,0
55,9,17,0.35,0,1
35,10,53,0.505,1,0
70,13,61,0.6,1,1
28,15,29,0.514,1,0
29,8,16,0.395,0,0
33,11,46,0.789,1,1
55,9,27,0.504,1,0
33,8,42,0.318,0,0
47,16,43,0.814,1,1
39,13,50,0.741,1,1
58,13,38,0.461,1,1
17,10,34,0.276,1,0
58,12,56,0.554,1,1
52,9,26,0.202,1,0
37,12,33,0.352,1,1
23,12,47,0.715,1,1
38,9,52,0.629,1,1
17,10,55,0.525,1,1
32,11,61,0.603,1,1
49,16,52,0.739,1,1
48,12,58,0.496,1,1
25,15,46,0.534,1,0
31,13,23,0.036,0,0
30,11,53,0.668,1,0
64,8,46,0.747,0,1
24,8,48,0.173,0,0
66,8,45,0.477,1,0
44,9,53,0.736,1,0
54,14,40,0.313,0,1
30,13,24,0.338,1,1
44,10,39,0.605,0,0
38,14,43,0.595,1,1
36,8,38,0.433,0,0
35,8,54,0.643,0,0
44,10,45,0.361,0,1
34,12,41,0.667,1,0
43,14,39,0.549,1,0
24,11,47,0.487,1,0
80,9,47,0.556,1,1
29,10,52,0.586,1,1
25,13,38,0.507,1,0
36,14,44,0.841,1,1
37,12,36,0.5,1,0
58,11,35,0.451,1,0
30,9,43,0.651,1,0
46,10,19,0.521,0,0
49,11,29,0.324,1,0
29,9,37,0.17,0,0
17,13,51,0.713,1,1
47,8,49,0.498,1,1
34,15,48,0.561,1,0
37,8,47,0.525,0,0
41,12,48,0.42,0,0
50,12,26,0.585,1,0
33,13,56,0.568,0,0
25,8,29,0.077,0,0
33,8,44,0.518,1,0
41,12,42,0.56,1,0
17,9,39,0.458,1,1
40,16,29,0.754,0,1
37,7,47,0.935,1,1
57,9,38,0.725,1,0
45,10,47,0.541,1,0
35,12,53,1.0,1,1
39,11,27,0.852,1,0
32,12,57,0.698,1,0
52,7,44,0.577,1,0
46,10,37,0.452,1,0
31,12,43,0.422,0,1
51,13,38,0.226,1,0
33,14,18,0.315,0,0
31,12,8,0.663,1,0
55,8,47,0.339,1,0
33,9,41,0.462,0,0
58,11,68,0.629,1,0
21,13,54,0.363,1,0
36,11,46,0.783,1,0
28,8,37,0.249,1,0
32,8,41,0.788,1,0
48,12,53,0.496,1,1
48,9,50,0.644,0,1
37,10,41,0.528,1,0
19,12,37,0.547,1,0
28,11,21,1.0,1,0
42,9,49,0.624,1,1
37,11,36,0.511,1,1
55,13,25,0.576,1,1
57,15,35,0.704,1,1
38,10,44,0.136,0,0
33,10,42,0.03,1,1
57,13,45,0.929,1,1
20,12,29,0.266,0,0
46,5,35,0.543,0,0
45,12,19,0.472,1,0
45,14,56,0.409,1,1
24,10,53,0.668,1,1
47,10,56,0.345,1,1
55,11,43,0.407,1,1
39,8,30,0.414,0,0
27,11,38,0.497,0,0
23,14,24,0.551,0,0
52,10,35,0.597,1,0
45,11,56,0.759,1,1
32,12,50,0.572,1,1
33,9,25,0.504,0,0
25,16,51,0.435,1,0
42,12,35,0.412,1,1
24,9,40,0.686,0,0
22,8,49,0.441,0,0
31,13,43,0.554,0,1
22,16,34,0.533,1,0
76,10,60,0.717,1,1
51,10,41,0.534,1,0
57,10,37,0.566,0,0
55,14,45,0.599,1,1
35,12,43,0.639,1,1
18,8,46,0.524,0,0
49,12,38,0.42,1,1
47,9,38,0.055,0,0
47,9,15,0.333,1,1
51,15,51,0.526,1,0
32,13,33,0.547,1,0
46,13,49,0.201,0,1
25,9,32,0.274,0,0
71,16,37,0.58,1,1
61,13,44,0.626,1,1
54,12,41,0.154,1,1
